1846.07	1931.95	2297.11	2123.85	1799.18	1806.58	1455.54	2120.54	2362.97	1561.83	2428.56	2220.14	2001.86	2299.9	1871.1	1739.34	1920.58	2019.05	2242.12	2325.73	2567.17	2501.43	2521.1	2050.62	1997.02	1996.58	2194.57	1715.1	1922.04	1947.22	
1846.07	1931.95	2297.11	1644.34	1799.18	1805.68	1455.54	2120.54	2095.34	1561.83	2085.46	2200.53	2001.86	1919.19	1871.1	1739.34	1920.58	2019.05	2242.12	1751.27	1494.66	2026.34	1844.44	2050.62	1997.02	1996.58	1938.95	1715.1	1922.04	1947.22	
1846.07	1931.95	1358.26	1644.34	1799.18	1805.68	1455.54	2120.54	1988.82	1561.83	2070.16	1472.13	2001.86	1813.92	1431.14	1739.34	1920.58	1976.87	2242.12	1751.27	1494.66	1961.46	1830.34	2050.62	1997.02	1877.45	1938.95	1715.1	1779.49	1914.69	
1630.08	1868.92	1358.26	1352.78	1799.18	1752.64	1455.54	1961.23	1978.26	1561.77	1872.4	1472.13	1972	1752.52	1431.14	1739.34	1699.77	1275.61	1655.91	1669.19	1494.66	1961.46	1830.34	1975.63	1897.27	1670.98	1938.95	1712.67	1779.49	1914.69	
1630.07	1868.92	1358.26	1301.17	1795	1752.64	1455.1	1960.51	1730.27	1561.77	1872.4	1472.13	1969.5	1752.52	1431.13	1739.34	1699.77	1275.61	1655.91	1497.89	1494.66	1961.46	1830.34	1975.61	1546.73	1605.96	1938.95	1710.39	1760.03	1909.82	
1630.07	1544.46	1357.93	1301.17	1728.98	1042.52	1455.1	1805.14	1723.83	1561.77	1793.02	1472.13	1639.55	1629.02	1431.07	1709.15	1699.77	1275.61	1655.89	1425.93	1494.66	1786.12	1820.47	1975.6	1491.21	1575.88	1783.62	1709.86	1760.03	1909.82	
1607.15	1478.95	1357.2	1300.42	1634.09	1042.42	1433.15	1493.17	1580.5	1396.23	1504.37	1325.68	1331.8	1484.78	1404.17	1394.56	1675.17	1255.84	1416.6	1404.57	1425.44	1576.46	1549.81	1821.09	1491.21	1451.83	1507.8	1546.19	1709.82	1569.74	
1212.01	1140.41	1019.99	1021.94	1374.12	831.448	1317.63	1242.14	1348.48	1190.15	1302.77	1298.94	1070.29	1340.06	1343.51	1299.01	1056.14	1199.13	1210.95	1221.4	1238.69	1361.55	1422.86	1473.81	1103.84	1255.59	1319.54	1473.82	1085.15	1212.32	
1184.21	963.09	889.758	340.138	1020.83	698.729	712.228	867.605	1034.65	963.272	1063.84	891.311	1036.92	1066.9	1042.38	1191.31	834.232	1087.21	1060.87	1051.1	946.725	962.298	1078.47	1131.52	561.775	887.897	958.961	989.127	1050.37	791.854	
513.125	623.345	763.514	210.239	656.287	534.43	666.232	700.716	709.699	601.596	487.4	589.537	675.524	480.68	450.83	350.456	532.989	523.224	589.179	607.005	730.027	579.563	502.251	676.797	503.579	648.195	330.204	551.938	775.219	505.339	
281.229	292.503	398.075	90.355	308.855	341.998	304.339	346.423	344.536	189.565	350.513	227.439	254.74	351.127	330.75	311.18	224.049	194.591	335.625	276.063	273.108	136.736	162.696	288.562	304.563	209.075	202.548	274.283	161.103	159.997	
82.4342	93.8219	61.8878	24.926	20.3806	58.7593	86.5725	43.0368	68.4063	70.3751	87.0331	74.9767	92.287	67.7121	84.4434	33.6665	47.5629	56.4453	89.2127	53.5926	94.2773	52.0522	97.2222	92.2166	61.639	59.5945	71.2824	29.396	43.378	65.7364	
5.38742	11.6139	7.86275	12.2956	8.62155	15.7957	11.7046	13.9476	11.5358	8.96738	13.2624	4.24708	16.4301	13.1617	10.5748	12.2056	12.4961	12.791	15.0146	7.35915	20.5302	12.5501	14.5862	12.3151	13.3526	15.4231	14.7898	12.0765	15.9111	7.71308	
1.06259	1.28463	1.48955	1.51754	1.43629	1.3702	1.67218	1.30814	1.57368	0.941616	1.16981	1.55603	1.61356	1.03046	1.00603	1.34142	1.24727	1.08843	1.62879	1.12948	1.28922	1.40749	1.41636	1.53394	1.17523	1.29311	1.09365	1.59224	1.18463	1.41583	
0.10688	0.148928	0.140025	0.180838	0.135431	0.138421	0.167333	0.13283	0.185403	0.193078	0.176139	0.125433	0.187705	0.146891	0.117969	0.169194	0.168357	0.155444	0.134191	0.132186	0.20393	0.183479	0.152007	0.173397	0.10828	0.156277	0.145598	0.10756	0.170611	0.146231	
0.0457798	0.0114568	0.0416566	0.0333381	0.0452995	0.05333	0.0111965	0.0133046	0.0446108	0.0561911	0.0228893	0.0414376	0.045037	0.0599575	0.00937093	0.00683859	0.0458313	0.04453	0.0486348	0.0140005	0.0521685	0.0700118	0.0284508	0.041699	0.019851	0.0709047	0.0349776	0.0458623	0.0597991	0.0511168	
