722.748	620.405	758.916	402.479	723.259	703.325	325.879	905.978	615.804	764.539	743.748	716.472	784.544	543.292	700.504	667.593	447.59	554.946	621.142	814.722	790.097	825.322	691.43	801.15	519.591	551.678	649.525	662.654	459.352	609.966	
658.79	392.073	656.552	402.479	723.259	703.325	325.879	798.022	615.804	375.982	743.733	716.472	155.902	543.292	601.952	667.593	404.148	554.946	621.142	696.514	514.607	825.322	607.584	466.827	519.591	551.678	468.662	662.654	459.352	609.966	
658.79	392.073	656.552	398.519	722.621	703.325	325.879	798.022	615.804	375.982	743.733	672.33	155.902	510.904	601.952	659.343	404.148	554.946	621.142	696.514	514.607	825.292	591.007	466.827	438.522	551.678	468.662	662.654	459.352	609.966	
658.763	392.073	641.479	398.519	722.621	703.158	325.879	793.165	605.315	375.982	738.338	339.201	155.901	452.375	530.254	427.132	404.148	296.029	555.369	676.054	514.607	789.094	477.476	452.486	397.617	515.401	417.417	620.549	459.352	427.274	
626.697	392.073	591.284	398.519	492.586	491.623	325.837	431.431	605.315	375.982	715.583	339.18	155.901	452.365	507.49	427.129	404.148	296.029	555.369	666.526	514.584	648.166	477.476	414.956	397.617	493.828	417.404	620.549	459.352	427.274	
516.194	392.073	226.252	343.978	320.683	366.264	325.837	342.125	599.767	375.95	513.602	219.251	155.901	451.614	490.069	411.848	403.2	289.129	554.764	517.531	514.55	491.465	476.739	414.956	392.511	435.972	378.886	472.15	457.744	411.614	
373.994	364.516	218.877	249.323	178.131	311.668	325.806	336.347	399.658	328.617	338.478	219.251	145.956	386.113	228.757	235.7	364.519	264.543	457.519	458.747	514.55	428.628	367.587	414.406	243.396	282.364	378.886	348.406	369.976	323.432	
323.406	361.992	218.877	231.775	175.886	278.602	101.852	328.672	375.78	270.644	257.251	145.12	143.818	134.159	170.113	168.82	237.39	141.716	365.304	272.561	232.838	268.026	342.792	338.101	243.029	190.082	332.338	348.406	245.177	299.586	
245.887	143.309	112.697	195.827	133.305	241.107	57.0456	216.002	104.538	164.404	123.382	120.712	96.086	78.9788	165.098	73.5975	90.1787	81.3668	272.73	105.121	223.169	202.327	167.99	147.414	169.652	158.865	213.613	95.3123	60.3523	240.963	
91.5402	79.5198	110.746	126.09	80.4248	89.5151	35.7732	84.2159	99.1092	83.9317	82.0241	63.8724	78.2948	77.0566	103.249	67.633	63.3491	68.6986	48.2162	79.5629	49.4437	104.171	65.6984	85.0896	110.427	88.3963	82.2897	85.1516	43.0303	170.395	
60.097	34.2994	35.7145	36.0985	16.1663	55.9029	19.6842	26.538	23.4721	32.1601	54.0975	26.2784	41.6614	44.0474	25.1178	40.9893	30.9211	21.3863	36.6773	44.3615	10.6542	29.5255	24.1695	33.0195	43.0172	20.1502	10.563	56.7546	27.8727	41.1062	
9.1852	12.7917	10.5201	6.2088	5.51527	13.477	13.78	6.80855	10.6481	9.21042	13.2396	8.90096	8.14636	20.2912	12.3423	13.6853	7.20025	13.3655	13.3043	15.652	6.84605	4.79681	6.34034	17.2304	9.37143	6.93292	4.67713	8.59633	12.9741	6.98183	
2.25082	1.29386	2.28171	1.24979	2.64722	1.82758	2.40686	2.1545	1.5125	2.92381	4.30902	2.22931	1.73391	2.66985	2.13435	2.5585	2.29842	1.69368	2.35761	1.81754	1.84105	3.0985	3.24915	1.53666	2.77314	1.99281	2.47408	0.897658	1.79917	1.26096	
0.468869	0.166855	0.467425	0.594098	0.247835	0.310827	0.329142	0.395107	0.335638	0.332188	0.497877	0.176055	0.379097	0.384422	0.429992	0.462142	0.534408	0.474392	0.422468	0.345331	0.20725	0.517456	0.138915	0.507624	0.353924	0.413912	0.399571	0.518468	0.409001	0.535836	
0.0460603	0.0925132	0.0503012	0.0358994	0.050071	0.0366998	0.0375646	0.0350554	0.0807459	0.0646781	0.0747776	0.0515502	0.0424122	0.0656157	0.0370089	0.0534667	0.0604621	0.0626869	0.0658495	0.0502331	0.0442859	0.0634255	0.0495711	0.040042	0.0630288	0.0498165	0.0519829	0.0405889	0.0395111	0.0540817	
0.000532274	7.31086e-005	0.00223182	0.000826593	0.000775785	0.00752622	0.000166525	0.0194576	0.000469639	0.00212555	0.020252	0.000353997	0.000641235	0.0200795	0.02478	0.0194337	0.000759872	0.0201404	0.0243175	0.000173384	5.44982e-006	0.00612235	8.31579e-006	0.0194549	0.0197441	0.000464943	0.00248745	0.000539067	3.74382e-006	0.0132038	
