3.024e+006	1.37201e+006	2.59884e+006	2.88925e+006	749469	2.34802e+006	1.22324e+006	1.70015e+006	1.02752e+006	348628	2.65801e+006	299676	1.18864e+006	3.55023e+006	1.9382e+006	541196	1.5789e+006	1.40003e+006	1.34333e+006	1.85118e+006	3.41639e+006	911856	3.05654e+006	2.60285e+006	202330	590875	742521	2.53435e+006	1.56404e+006	2.27257e+006	
2.64939e+006	1.37201e+006	239689	2.88925e+006	749469	841271	1.22324e+006	982522	1.02752e+006	348628	1.55746e+006	299676	1.18864e+006	1.35592e+006	1.9382e+006	541196	761417	613936	1.34333e+006	1.00959e+006	743765	911856	1.67424e+006	2.24873e+006	202330	590875	742521	1.10256e+006	1.56404e+006	1.92137e+006	
1.30658e+006	134707	239689	1.33194e+006	749469	841271	1.22324e+006	982522	1.02752e+006	348628	921178	299676	1.18864e+006	1.02162e+006	966814	541196	761417	613936	1.34333e+006	159220	743765	911856	875514	254189	202330	590875	742521	556109	1.56404e+006	1.58938e+006	
894571	134707	239689	1.33194e+006	328610	841271	777116	876153	1.0259e+006	348628	378359	299676	1.18864e+006	30417.9	493789	432673	761417	613936	212370	159220	743765	853785	740836	254189	202330	590875	725405	556109	740135	676879	
664730	134707	239689	368917	328610	840893	777057	875190	997463	348628	378284	299676	1.18864e+006	28793.9	462707	432672	649935	613936	212370	129559	742993	840398	740739	254189	186009	439908	725405	556109	526203	635304	
663436	62697.9	239689	294323	328587	626086	309463	706957	997463	348628	361763	299676	340103	28762.8	462707	93408.4	301249	613936	175242	129559	742301	840397	563502	254189	178635	439908	725405	555930	525451	260170	
663314	62186.9	239334	271666	236262	626086	304635	634992	490918	348628	344506	299676	208625	7022.17	462014	82394.5	141683	307276	112485	120676	740827	802764	434717	221642	150980	311283	604903	532557	525451	256739	
341618	45348.2	225803	269378	203341	347472	304170	89505.3	247758	215603	263819	171835	172091	4062.09	144424	69353.3	46923.6	110118	57735.9	120333	421860	459773	386945	112085	53577.4	59276.4	424570	408284	398186	46569.7	
207571	26657.1	94448.3	25903.1	126908	37917.9	18308.6	88508.4	203090	214869	66648.9	42363.7	145946	3101.59	56281.7	66774	39481.3	70187.6	27388.2	96852.6	159436	31937.6	73611.8	75776.4	50260.3	36343.1	113843	115097	208869	7349.74	
13054	8770.02	759.192	4632.05	1495.4	6555.77	9067.08	11416.9	20948.7	15479.5	4455.09	4887.16	2369.46	1578.8	11112.6	15082.2	26279.3	20802.8	4207.43	12598.9	2863.84	5404.68	29691.7	13072.9	7659.86	9019.93	26916.4	10385.2	33607.4	1707.6	
1433.9	434.496	273.442	181.295	357.729	155.267	105.171	785.168	463.957	492.452	655.451	424.389	619.398	98.275	1286.45	141.845	343.38	481.709	418.737	387.839	449.045	931.809	227.215	369.141	543.551	784.374	120.767	1229.51	462.303	523.991	
21.6471	12.4699	15.8218	15.0436	19.7163	14.1189	16.0109	14.5117	16.9887	22.8049	16.5103	13.4731	20.9773	12.9384	17.66	14.8741	12.4789	19.5383	31.9909	19.4777	12.9331	15.9447	18.2627	7.05211	16.5248	13.8954	17.1424	13.9741	17.6585	17.2096	
4.24825	3.54749	4.30981	4.17844	3.953	4.2558	2.93941	4.26308	4.04305	3.87449	4.00446	4.06867	3.126	3.6275	3.96343	3.23964	3.78592	2.85441	4.17813	3.54581	3.54308	3.83946	3.48632	3.33786	4.04486	2.79667	4.09117	3.48627	4.22013	3.74512	
1.62583	1.72657	1.19565	1.26804	1.42716	1.52398	1.66324	1.46793	1.61116	1.38887	1.43976	1.48746	1.72718	1.54574	1.28273	1.46725	1.60965	1.37731	1.20223	1.58851	1.32521	1.40243	1.11469	1.49284	1.48077	1.30892	1.77198	1.6651	1.66096	1.43519	
0.696919	0.706412	0.589685	0.665455	0.616526	0.786063	0.773993	0.509374	0.729398	0.711709	0.701766	0.609024	0.769462	0.687146	0.413255	0.796469	0.799789	0.723375	0.6818	0.643053	0.63417	0.740979	0.514559	0.728459	0.561353	0.447737	0.544546	0.810652	0.612577	0.723249	
0.264088	0.114003	0.158749	0.0896261	0.129227	0.0603669	0.0593561	0.229155	0.224721	0.108997	0.0892005	0.119176	0.109439	0.0988535	0.0586965	0.154634	0.0891889	0.188369	0.108831	0.0891015	0.0694405	0.229693	0.0932463	0.0888494	0.0497426	0.100377	0.0595887	0.119089	0.149394	0.213729	
