1.58036e+006	3.34583e+006	1.14021e+006	842009	3.72152e+006	721290	3.02366e+006	636718	9.03235e+006	1.33666e+006	1.89817e+006	4.84691e+006	3.24193e+006	738274	1.22462e+006	1.32115e+006	54769.4	1.1686e+006	2.03739e+006	950837	2.07174e+006	1.02784e+006	5.5089e+006	5.1678e+006	45841.8	1.42668e+006	17411.1	456907	3.60153e+006	1.71547e+006	
1.58036e+006	3.34583e+006	1.14021e+006	842009	730373	721290	3.02366e+006	636718	167890	1.33207e+006	1.89817e+006	820528	3.24193e+006	738274	1.22462e+006	1.32115e+006	54769.4	45218.2	1.63678e+006	950837	2.07174e+006	1.02784e+006	121526	1.90579e+006	45841.8	1.23271e+006	17411.1	456907	3.60153e+006	198732	
1.58036e+006	368011	1.14016e+006	841121	730373	721290	3.02366e+006	636718	167890	1.21978e+006	1.89817e+006	820528	171166	738274	1.22462e+006	1.32115e+006	54769.4	45218.2	1.36685e+006	225242	902495	387570	121526	1.29568e+006	45841.8	581584	17411.1	456907	3.60116e+006	198732	
993923	367971	1.14016e+006	841121	730263	721290	3.02366e+006	441174	167890	55350.9	1.89817e+006	820476	171166	186667	1.2244e+006	1.20202e+006	54769.4	45218.2	1.36685e+006	225010	77631.2	387570	121526	1.29568e+006	45836.3	581584	17411.1	456907	1.82286e+006	198732	
993923	293376	931943	839765	90573.3	457133	3.02365e+006	441174	167890	55308.7	571185	820387	52420.9	186568	626693	75649.6	54769.4	45218.2	1.36683e+006	225010	77086.5	185015	121470	939658	45809.2	581557	17411.1	456893	1.82286e+006	198732	
993743	293313	931931	38527	90562.9	457113	29773.6	441165	25397.6	55308.7	571185	820387	52420.9	186567	626693	75649.6	54758.6	45073.4	1.10074e+006	224326	77081.9	184812	33111.9	939658	45809.2	581557	17411.1	456893	62047.9	198732	
814865	248208	689501	38527	90562.9	456317	29730.7	19193.2	25397.6	55274.4	241948	11445.5	52382.5	186210	547034	75649.6	54688.7	45050.7	229371	119106	77081.9	184775	32970.3	39410.8	45774.4	264000	17411.1	456892	61630.9	67434.2	
95285.5	236419	116534	38382.3	90562.9	279983	5971.14	19124.8	24890.7	55168	167058	11384.6	38396	25274.7	91672	75482.2	47442.1	44988.3	203688	53803.9	77039.1	184704	32936.8	39400.3	45774.4	27435	17333.3	77424.2	47765.1	66683.2	
43705.2	12565.1	7884.76	16174.8	66773.9	75412.3	5822.42	9026.18	19552.6	12014.4	166915	11378.9	38154.7	25274.7	27870.4	74763.4	14094.3	44968.6	203662	53592	28622.5	184656	32785.5	39208.4	25806.7	14945.8	16384	19640.2	47613.2	32669	
43663.4	12363.3	7858.93	13197.8	27695.1	30419.3	5822.27	5749.32	19552.6	11836.9	93991.4	11143.5	34767.3	25274.2	23048.1	74428.8	13626.2	9755.99	26912.1	53549.5	10989.9	2127.78	28879.3	15372	25265.6	14766.5	12370.3	19633.7	10378.8	32418.4	
43341	11466.5	7820.34	12970.5	19143.1	2737.28	5792.98	5737.67	5295.97	6029.52	53458.8	11142.4	15901.5	9784.31	8704.09	17221.2	5668.77	9707.57	8955.39	3980.7	10981.3	2084.9	14235.4	2197.85	15473.1	14502.7	6403.45	11477.2	2508.98	2125.17	
14156.6	11454.4	2237.4	3587.88	14075	2702.57	2970.5	3069.38	3679.75	4689.18	11176	8051.68	4717.6	7830.27	8632.28	9417.86	2901.15	2292.22	1879.46	581.798	3356.46	2071.07	5234.23	1885.55	2129.3	2767.64	6028.61	6944.52	1898.13	2116.63	
2669.96	5809.42	2229.32	2431.83	10827.5	2632.21	2576.23	3069.02	2773.96	1155.69	6014.22	3221.46	2173.04	2125.92	3555.73	5321.57	2871.38	2221.58	1807.68	580.943	3236.77	2062.9	3075.24	1884.59	290.718	1339.52	2489.75	5522.27	1895.39	2115	
662.123	221.028	314.746	376.666	669.985	54.6518	154.452	171.371	503.406	287.33	474.796	1214.61	314.834	201.027	642.211	315.532	306.784	713.063	469.619	91.9964	218.392	498.864	392.579	245.187	142.164	272.934	655.808	343.958	358.599	313.95	
7.64235	8.71645	2.8123	4.80246	9.85661	5.53024	3.04583	6.46003	3.57373	4.31864	9.2042	7.3879	8.30021	4.5732	4.05485	7.42399	4.90331	2.09128	10.2042	4.54526	2.6751	8.10933	6.18768	3.07338	4.1075	7.2139	2.67676	3.79206	3.95735	2.77972	
0.0211552	0.00569	0.000273874	0.00943717	0.0121832	0.0132885	0.0108931	0.00260363	0.00122232	0.00471072	0.00209195	0.00252159	0.0171603	1.13165e-005	0.00990058	0.327839	0.0110526	0.00728474	0.00153463	0.00312223	0.0099221	0.313492	0.00324842	0.000342961	0.00260329	0.0134582	0.0227868	0.00017403	0.000714254	0.00460513	
