1.338251e+03	1.252341e+03	2.138359e+03	1.691542e+03	1.118682e+03	1.176214e+03	1.860928e+03	1.057607e+03	1.440733e+03	7.934925e+02	1.153853e+03	1.465035e+03	5.696331e+02	1.475448e+03	1.038389e+03	1.895748e+03	1.198679e+03	1.826815e+03	1.029494e+03	1.082316e+03	9.798092e+02	1.837615e+03	1.394784e+03	1.414937e+03	1.507976e+03	1.048631e+03	1.594295e+03	1.139430e+03	1.352804e+03	1.571791e+03	
1.338251e+03	1.252341e+03	7.175114e+02	1.368535e+03	1.118682e+03	1.170120e+03	1.353928e+03	1.057607e+03	1.440733e+03	7.934925e+02	1.153853e+03	1.465035e+03	5.696331e+02	1.475448e+03	1.038389e+03	1.127873e+03	7.821235e+02	1.656472e+03	1.029494e+03	1.082316e+03	9.798092e+02	1.770314e+03	1.394784e+03	1.414937e+03	8.908768e+02	1.048631e+03	1.447054e+03	1.139430e+03	1.175143e+03	1.236773e+03	
1.338251e+03	1.252341e+03	7.175114e+02	8.340794e+02	1.118682e+03	1.145283e+03	9.522368e+02	1.043927e+03	1.146353e+03	7.934925e+02	1.153853e+03	1.465035e+03	5.696331e+02	1.052795e+03	1.038389e+03	1.127873e+03	7.821235e+02	1.154952e+03	9.723228e+02	1.082316e+03	8.006987e+02	1.475218e+03	1.394784e+03	1.286391e+03	8.908768e+02	1.048631e+03	1.057855e+03	1.139430e+03	1.175143e+03	1.236773e+03	
1.041088e+03	1.252341e+03	7.175114e+02	8.340794e+02	7.434529e+02	1.145283e+03	9.522368e+02	1.043927e+03	1.146353e+03	7.885797e+02	1.121369e+03	1.434293e+03	5.696331e+02	1.052795e+03	8.730749e+02	1.127873e+03	7.821235e+02	1.154952e+03	9.723228e+02	8.507395e+02	8.006987e+02	1.475218e+03	1.366539e+03	1.281392e+03	8.908768e+02	9.380904e+02	8.703695e+02	1.093038e+03	1.163127e+03	9.832724e+02	
1.041088e+03	1.252341e+03	6.816049e+02	8.333315e+02	5.887510e+02	1.145283e+03	9.522368e+02	1.043927e+03	1.146353e+03	7.885797e+02	1.101922e+03	1.434293e+03	5.432069e+02	9.619016e+02	8.730749e+02	1.117864e+03	7.821235e+02	1.105621e+03	9.723228e+02	8.457069e+02	8.006987e+02	1.427252e+03	1.366539e+03	1.279797e+03	8.739972e+02	8.924068e+02	8.573882e+02	1.088487e+03	1.152836e+03	9.828209e+02	
1.037004e+03	8.260155e+02	6.674292e+02	8.333315e+02	5.886614e+02	1.094907e+03	9.386156e+02	1.034224e+03	1.118786e+03	7.885797e+02	1.101922e+03	1.434293e+03	5.432069e+02	9.577580e+02	8.706442e+02	1.108514e+03	7.668472e+02	1.084426e+03	9.723228e+02	7.994052e+02	7.752193e+02	1.313896e+03	1.157889e+03	1.278843e+03	8.464309e+02	8.924068e+02	8.573882e+02	1.030192e+03	9.986758e+02	9.673186e+02	
9.286087e+02	8.173967e+02	6.502782e+02	8.333315e+02	5.868018e+02	1.043919e+03	8.427376e+02	9.355285e+02	1.088160e+03	7.885797e+02	1.048556e+03	1.180719e+03	5.432069e+02	9.356661e+02	8.237126e+02	1.079034e+03	7.662063e+02	1.021928e+03	8.557383e+02	7.994052e+02	7.708512e+02	1.077096e+03	1.018514e+03	1.137274e+03	7.610389e+02	6.815538e+02	7.549376e+02	9.080865e+02	9.560884e+02	9.464980e+02	
6.598527e+02	6.735310e+02	6.475485e+02	7.759828e+02	5.861991e+02	9.624101e+02	6.144807e+02	8.111874e+02	8.888485e+02	7.856929e+02	1.043789e+03	1.028142e+03	5.296112e+02	7.211632e+02	7.654368e+02	7.671270e+02	5.594321e+02	1.004524e+03	7.653016e+02	7.894284e+02	7.067606e+02	5.808396e+02	8.554047e+02	9.909794e+02	7.135590e+02	5.482168e+02	6.537394e+02	8.748723e+02	7.919281e+02	9.371107e+02	
5.097078e+02	6.231289e+02	5.228843e+02	7.704937e+02	5.353366e+02	6.934264e+02	4.713424e+02	6.975554e+02	5.871147e+02	6.414691e+02	8.285544e+02	4.729707e+02	4.469562e+02	4.893505e+02	5.576895e+02	5.465893e+02	3.833069e+02	7.048162e+02	6.082923e+02	5.036005e+02	4.984067e+02	5.520209e+02	6.485284e+02	5.632037e+02	6.554370e+02	4.826224e+02	6.193156e+02	6.073768e+02	7.395595e+02	7.172436e+02	
4.172696e+02	4.448743e+02	4.812887e+02	4.834179e+02	4.126051e+02	4.265964e+02	3.547951e+02	4.859903e+02	4.183902e+02	4.033173e+02	3.443646e+02	3.225209e+02	3.943992e+02	3.842979e+02	4.187524e+02	3.832873e+02	3.339885e+02	3.290265e+02	3.271447e+02	4.277943e+02	4.354522e+02	3.782890e+02	3.880919e+02	4.552764e+02	3.236534e+02	4.388422e+02	4.812099e+02	3.952061e+02	3.967915e+02	4.336959e+02	
3.062828e+02	3.026002e+02	3.087419e+02	2.748069e+02	2.713073e+02	2.789874e+02	2.609959e+02	3.058088e+02	2.951798e+02	2.964070e+02	2.711916e+02	2.572981e+02	2.496559e+02	2.912365e+02	3.266770e+02	2.695529e+02	2.357894e+02	2.654207e+02	2.735104e+02	3.064112e+02	3.246983e+02	2.708257e+02	2.943014e+02	3.212293e+02	2.912632e+02	3.200591e+02	2.983047e+02	2.644968e+02	3.054859e+02	2.607676e+02	
2.144097e+02	2.062719e+02	2.103567e+02	2.167241e+02	2.113767e+02	2.193738e+02	2.033986e+02	2.082575e+02	2.010995e+02	2.166961e+02	2.048604e+02	2.080923e+02	2.063364e+02	2.201944e+02	1.999734e+02	2.128832e+02	2.008510e+02	2.119852e+02	2.055372e+02	2.034767e+02	2.198640e+02	2.168305e+02	2.073995e+02	2.173377e+02	2.128848e+02	2.064898e+02	2.064404e+02	2.026609e+02	2.059014e+02	2.149974e+02	
1.854248e+02	1.863797e+02	1.858513e+02	1.865013e+02	1.855036e+02	1.855711e+02	1.851246e+02	1.840873e+02	1.848930e+02	1.843373e+02	1.854375e+02	1.840937e+02	1.861962e+02	1.867638e+02	1.855681e+02	1.855654e+02	1.846128e+02	1.853330e+02	1.842457e+02	1.825637e+02	1.866192e+02	1.856413e+02	1.857621e+02	1.853054e+02	1.845454e+02	1.854154e+02	1.851049e+02	1.852895e+02	1.848561e+02	1.835590e+02	
1.811681e+02	1.811476e+02	1.810401e+02	1.815036e+02	1.812059e+02	1.811737e+02	1.813497e+02	1.811726e+02	1.812520e+02	1.811047e+02	1.811654e+02	1.810343e+02	1.810950e+02	1.811636e+02	1.813567e+02	1.812052e+02	1.808898e+02	1.810555e+02	1.809214e+02	1.810597e+02	1.812921e+02	1.812781e+02	1.813135e+02	1.811351e+02	1.813823e+02	1.811197e+02	1.812120e+02	1.810632e+02	1.809544e+02	1.810651e+02	
1.808142e+02	1.808068e+02	1.808204e+02	1.808257e+02	1.808981e+02	1.808032e+02	1.808635e+02	1.808136e+02	1.808131e+02	1.807898e+02	1.808075e+02	1.808127e+02	1.808079e+02	1.808696e+02	1.808323e+02	1.808401e+02	1.808001e+02	1.808190e+02	1.808020e+02	1.808021e+02	1.808155e+02	1.808432e+02	1.808166e+02	1.807896e+02	1.808987e+02	1.808161e+02	1.808323e+02	1.808067e+02	1.807945e+02	1.807980e+02	
1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	1.807813e+02	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
