1.374272e+09	8.688495e+08	9.217002e+08	1.792216e+08	1.255599e+09	2.840645e+08	1.641266e+08	8.170615e+07	2.136849e+07	4.841823e+08	7.766679e+08	2.311224e+08	9.074844e+08	5.614121e+08	4.287538e+08	5.044082e+08	3.103906e+08	6.570772e+07	8.590014e+08	2.379518e+08	6.138860e+08	7.643437e+08	8.960339e+07	4.473869e+08	1.430245e+09	2.604944e+08	7.796109e+07	8.358179e+08	2.965221e+08	3.901307e+08	
5.481021e+08	1.259782e+08	9.217002e+08	1.792216e+08	6.675846e+07	1.561139e+08	1.641266e+08	8.170615e+07	2.136849e+07	4.841823e+08	7.766679e+08	1.755298e+08	3.129761e+08	5.614121e+08	9.782552e+07	5.044082e+08	3.103906e+08	6.570772e+07	3.894241e+08	2.379518e+08	6.138860e+08	3.561873e+08	8.960339e+07	4.473869e+08	3.762912e+08	2.338121e+07	7.796109e+07	8.358179e+08	2.965221e+08	3.901307e+08	
5.481021e+08	1.259782e+08	4.037427e+08	1.792216e+08	6.675846e+07	1.561139e+08	1.641266e+08	8.170615e+07	2.136849e+07	4.841823e+08	7.766679e+08	1.755298e+08	3.129761e+08	5.608727e+08	9.782552e+07	5.044082e+08	3.103906e+08	6.570772e+07	3.894241e+08	2.379518e+08	4.152472e+08	3.561873e+08	8.960338e+07	4.473869e+08	3.741389e+08	2.338121e+07	7.796107e+07	8.358179e+08	2.965221e+08	3.680665e+08	
3.410092e+08	1.117077e+08	4.037427e+08	6.900900e+07	6.675845e+07	1.243767e+08	1.641266e+08	8.170615e+07	2.136849e+07	4.841823e+08	7.342309e+08	1.755298e+08	1.823042e+08	5.608727e+08	8.239483e+07	5.044082e+08	3.103906e+08	6.570772e+07	3.888024e+08	1.339707e+08	2.416446e+08	3.561873e+08	8.960338e+07	4.473869e+08	1.090555e+08	2.338121e+07	5.379377e+07	7.440541e+08	2.965221e+08	3.501633e+08	
1.369391e+08	1.117077e+08	4.037427e+08	6.900899e+07	6.675845e+07	9.664550e+07	1.641266e+08	6.379657e+07	2.136849e+07	4.841823e+08	6.619183e+08	1.651771e+08	8.170560e+07	4.147498e+08	8.239483e+07	5.034573e+08	3.103906e+08	6.570772e+07	3.888023e+08	1.339707e+08	2.416446e+08	3.561872e+08	8.960338e+07	1.424289e+08	1.090555e+08	2.338121e+07	5.379377e+07	6.893603e+08	2.965221e+08	6.515256e+06	
8.665587e+07	1.117077e+08	7.469109e+07	6.900899e+07	6.675843e+07	9.664550e+07	4.643926e+07	6.379655e+07	2.136847e+07	3.751344e+08	1.431344e+08	2.932229e+07	8.170560e+07	1.650405e+08	7.766775e+07	4.694787e+08	9.104811e+07	6.570771e+07	3.587596e+08	4.532729e+07	2.162113e+08	3.508489e+08	8.960337e+07	1.424289e+08	1.090555e+08	2.330634e+07	5.379377e+07	3.012503e+08	1.093314e+08	6.515256e+06	
8.665583e+07	4.990012e+07	5.686502e+07	6.200550e+07	6.675842e+07	9.664550e+07	4.643924e+07	5.490453e+07	1.967092e+07	5.023956e+07	7.293330e+07	2.932227e+07	4.043434e+07	7.714787e+07	5.214189e+07	1.762595e+08	9.104810e+07	6.570771e+07	8.811403e+07	4.532729e+07	1.516365e+07	9.479511e+07	8.960337e+07	8.350977e+07	1.014147e+08	2.330634e+07	4.611854e+07	3.012503e+08	3.795442e+07	6.515256e+06	
1.895874e+07	1.086594e+07	1.607893e+06	4.323144e+07	1.447746e+07	1.678419e+07	2.688976e+07	1.903527e+06	1.265531e+07	4.727752e+06	2.815968e+06	9.713601e+06	8.782790e+06	7.714787e+07	2.165026e+06	1.290041e+08	4.391170e+07	4.775701e+07	1.523937e+07	1.091864e+07	1.515383e+07	8.191004e+07	2.871168e+07	6.385657e+06	4.048336e+07	1.073699e+07	1.404772e+07	6.597472e+07	1.785077e+07	5.374900e+06	
1.252074e+07	4.686311e+06	6.232024e+05	1.461291e+06	4.608830e+06	9.257496e+06	1.402457e+06	1.903518e+06	3.968899e+06	4.727752e+06	2.609042e+06	8.282233e+06	4.267264e+06	2.770894e+07	2.164997e+06	3.568271e+07	3.241182e+06	1.684594e+06	8.427857e+06	5.943293e+06	1.515161e+07	5.968097e+06	4.552033e+06	2.789134e+06	1.922486e+06	6.728969e+06	1.286598e+07	6.208805e+06	1.060840e+07	2.856859e+06	
9.838411e+05	4.203892e+05	6.232024e+05	1.461252e+06	6.228644e+05	2.068096e+06	1.269548e+06	1.903518e+06	2.279809e+06	1.580614e+05	3.526119e+05	2.851561e+05	1.086211e+06	3.962980e+06	2.941127e+05	1.550253e+06	2.811963e+06	1.244482e+05	1.372389e+06	7.870782e+04	5.333557e+05	3.164118e+06	8.207561e+05	1.085993e+06	1.210900e+05	8.208210e+05	1.435304e+05	2.927642e+06	1.807842e+06	6.184080e+04	
